text,label,domain
球如果恰好在月球交点附近，穿过太阳和地球之间，与地球、太阳接近一直线，则会出现日食。月球穿过太阳和地球之间，但距地球较远，本影未能接触地表，而使伪本影覆盖的区域内看到月球的角直径小于太阳，就形成日环食，同时在伪本影两侧数千公里的半影范围内形成日偏食。此次日环食经过了智利和阿根廷两国，日偏食则覆盖了南美洲中南部、非洲西部和南部及周边部分地区。南太平洋亨德森岛以南约70公里的洋面在日出时最先看到日环食，月球伪本影在此后很短时间内从迪西岛以南极近处掠过，该环礁南部海岸距环食带北缘最近处仅约700米。伪本影向东南移动又逐渐转向东，横穿智利和阿根廷，进入大西洋，在乌拉圭东南约440公里处达到最大食分。此后伪本影又逐渐转向东北，最终在日落时分结束于加蓬西南约210公里的洋面。除了上述狭窄的环食带内能看到日环食之外，月球半影覆盖范围内都能看到日偏食，包括玻里尼西亚东南部、南美洲亚马逊雨林以南的部分、西非除北部和东北角外的大部、西撒哈拉南半部、阿尔及利亚西南部、中非西南部、南非、赞比亚中西部、罗德西亚（今辛巴威）除东北角外的绝大部分、莫桑比克西南部，及西部南极洲一带。,0,wiki
尾村、蒋巷村、白岸村、北旺村、柏岗山村、洲头村、叶楼村、高梧村、垾上村、河边村、玉丰村。,0,wiki
是北京市门头沟区斋堂镇西斋堂村人。1937年参加抗日，任村长，曾与中共党组织共同营救7名中共干部。1940年奉上级指派来到北京从事中共地下工作，到八里庄元胜号杂货店当伙计，同时任地下交通员。在抗日战争和第二次国共内战中，元胜号杂货店是中共地下工作的交通站，乔天民通过该店，多次将军需物资运往斋堂的游击队，并将密信转送给斋堂的游击队领导，直至北平和平解放。土地改革时，政府将该杂货店的三间房子分给乔天民。中华人民共和国初期，中共党组织曾安排乔天民担任干部，但乔天民认为自己身体不好且未念过书，故谢绝了安排，并决定和妻子创办私营的天义客店，以供夫妻及子女生活。1953年，44岁的乔天民为解决全家人的生计问题，兴办了天义客店。乔天民的儿子乔树枝回忆，“夫妻俩腾出一间房，砌上土炕，借了两张炕席，一个桌子，买了一套茶具，在工商部门的支持下，办起了天义客店。”开店时，1953年1月北京市人民政府公安局颁发“特种经营许可执照”，上面印着“北京市人民政府公安局兹据乔天民申请在阜外八里庄93号开设天义店经营旅栈业经审查合格特发照准予营业”，在执照上签名的是罗瑞卿、冯基平。根据《海淀区志》记载，天义客店是北京市第一家由夫妻经营的“夫妻店”。当时，乔家在此处共有三间平房，其中一间当作天义客店的客房。乔树枝回忆，“里面就是一个大通铺，能睡十二个人，每人每天一毛钱。”1956年，在对私营工商业开展社会主义改造时，有关部门将天义客店与附近其他两家个体客店组成了联营小组，乔天民担任组长，经营上各家仍然自负盈亏。1960年，政策规定个体劳动者经营的客店收归国营商业管理，营业收入归公，本人则发给工资。但到1962年，又将这部分人放出去单独经营，自负盈亏，天义客店又回到乔天民夫妻手中。文化大革命初期的1966年，乔树枝赴湖南省大串联，回到家时，发现天义客店仍在正常经营，“我父亲说，是有关领导特别指示要保护我家的小客店。至今，我们全家人都念他的好。”文化大革命期间，乔天民也曾受到冲击，但因“历史清白”，曾做过中共地下工作，方得避祸，天义客店这个“资本主义的尾巴”未被割掉。文化大革命期间，天义客店成为整个北京市唯一未停止营业的私营客店。1979年至1980年，《人民日报》、《北京日报》相继报道了这家客店，称这是个奇迹。《人民日报》的报道称，文化大革命致使北京市所有个体经营户被迫停业，政府虽为乔天民安排了工作，但乔天民却因身体不好而未能干成。“老乔一家四口吃喝无着，区工商管理部门看到这种情况，只好睁一只眼闭一只眼，让老乔继续开店。”中共十一届三中全会后，作为私营经济代表的天义客店，受到社会关注。1979年10月，国家劳动总局局长康永和、北京市副市长王纯、海淀区副区长齐心等人来到天义客店，了解天义客店的历程及经营上遇到的难处，对该客店予以肯定。乔树枝回忆，“他们曾问父亲，是否愿意翻建小客店，但父亲拒绝了，因为他觉得会给政府增加负担。”1979年11月24日，中央人民广播电台以“人们需要这样的夫妻店”为题进行广播。1979年11月27日，《北京日报》发表方黎辰的文章《一个开了二十六年的夫妻店》。1980年2月7日，《人民日报》发表短评《还是有一点夫妻店好》。当时媒体提到最多的是天义客店开店20余年接待了四、五万旅客，上缴税收3000多元人民币，而且在周边连开三家国营旅馆后，该客店依然客源不断。改革者们以此证明，个体经济的存在有必然性，可和国有经济共处。乔天民1991年逝世，享年81岁，乔天民的妻子2005年逝世，享年91岁。乔天民逝世后，儿子乔树枝接下天义客店继续经营。2012年关张前，乔树枝与儿子乔璇打理该客店。1950年代，天义客店的客人主要是走村串户的修鞋匠、剃头匠、锔盆锔碗、轱辘锅等小买卖人。1960年代是人民公社、大队的出差或来北京看病人员，多数是农民。1980年代后，多为来北京看病的农民。天义客店因价位低而生存下来。1960年代以前，每位客人每宿收5至8角人民币。1960年代后价格略有上涨。到2006年床位增加至21个，收费涨到15至20元人民币，在北京三环路附近的旅馆中较低，天义客店因此成为农村低收入人员住宿的首选。在2012年关张前，天义客店有14间房，不足30张床，价格便宜，生意不错，到北京打工者、赴附近的中国人民解放军空军总医院、中国人民解放军三〇四医院的病人及家属纷纷住进天义客店。2006年，乔树枝应邀参加了中华人民共和国商务部、北京市商务局组织的认定中华老字号的培训，并计划为天义客店申请“中华老字号”称号。2012年底，乔树枝正准备将天义客店传给儿子乔璇，此时客店突然接到拆迁公告，内称因“玲珑巷、五路居地区综合整治腾退搬迁工程”，该地区将开始综合整治腾退搬迁工作。该客店自此关张。乔树枝曾找过拆迁指挥部等等单位，“我们希望能考虑到这家老店的历史，能在拆迁后旧地复建，或是就近重建客店。”乔树枝说，“我们宁可不要安置房和补偿款，也想保住老店。但对方表示很难。”2013年12月，在尚未达成拆迁协议的情况下，天义客店被强行拆迁。,0,wiki
裸金蝇与红颜金蝇是同一物种。牠们有著相似的生态及构造，但在形态上却有些微的分别。白头裸金蝇拥有翅痣，但红颜金蝇却没有。故白头裸金蝇的分类并不清晰，且未有定论。,0,wiki
班德拉海岸处失控坠海，机上213人无一生还。这是印度本土伤亡第二惨重的空难，仅次于1996年发生的新德里撞机事件。此次失事的飞机是一架波音747-237B，注册编号为VT-EBD。该机是印度航空引进的第一架波音747客机，于1971年3月出厂，同年4月18日交付使用，配备4台普惠JT9D-7J发动机。并被印度航空命名为“阿育王号（）”。当时，印度航空将新引进的波音747宣传为“世界第747大奇迹”，并在这架“阿育王号”上启用“空中宫殿”涂装，每个舷窗口都涂装为宫殿窗口的设计更是沿用至今。1978年1月1日20时40分，VT-EBD执行AI855号班机，从孟买萨哈国际机场的27跑道起飞，前往杜拜国际机场，机长为马丹·库卡尔。起飞后约1分钟，机师按计划控制飞机右转，之后恢复至水平位置。然而不久之后飞机便向左倾斜，无法恢复水平飞行。事后从残骸中获得的飞行纪录仪显示，机长曾口头表示自己的姿态仪发生了“倾侧”，副机长却无动于衷，表示自己的姿态仪也发生了“倾斜”，但处在正确位置。由于此班机为夜航，机组人员无法看清地平线，从而无法将姿态仪显示的偏角与机舱外地平线相对照。飞航工程师在飞机坠海前试图将机长的注意力转移至两个姿态仪之间的备用姿态仪，但机长仍然以为飞机右倾，便操作飞行控制系统令飞机继续向左倾斜，但导致飞机从海拔2000英尺处急速下坠。最终，在起飞101秒之后，客机以35度角撞向海面，坠入离岸3公里处10米深的浅海并解体，机上190名乘客以及23名机组人员无一生还。打捞出的部份飞机残骸表明并无爆炸、起火或是电器设备故障的迹象。最终调查显示，可能的原因是机长未注意到飞行仪表失灵而做出错误操作，机员未能凭借其它设备恢复控制。,0,wiki
）。成立于1822年12月9日。县名纪念美国探险家纪伯伦·蒙哥马里·派克。,0,wiki
女性4452人；0—6岁人口1201人，其中男628人，女573人；识字率71.96%，其中男性为77.18%，女性为66.15%。,0,wiki
岸的「双喜桥码头」遥遥对望；东端在泰国国家铁路的北线轨道为止，即「甘烹碧五街」。,0,wiki
门高级顾问；2008年4月16日，他接替佐野泉成为大阪飞脚的执行董事社长。,0,wiki
随即开始了模特儿生涯。样子甜美和身材丰满，有「混血E神」之称。Sony Cybershot • VolkswagenVolkswagen (2011)Gameone online game <乱战天下> (2011)HP Sony Microsoft 香港赛马会莎莎妇女银袋日 Blue GirlInstagram Account IG 户口：monnalam,0,wiki
引种栽培。板砖（云南蒙自）,0,wiki
的英语名称亦源于该地。,0,wiki
"，他的国度是「最强大的」并是诸精灵王国中存在最久的。埃卢·庭葛，亦即是埃尔威（Elwë），是三位与欧罗米（Oromë）由精灵觉醒之地库维因恩（Cuiviénen）前往维林诺（Valinor）的使节之一，后来成为帖勒瑞精灵（Teleri）之王。他返回后，劝说帖勒瑞族迁往维林诺。帖勒瑞精灵并非全心全意希望前往维林诺，因此他们在前往维林诺的漫长的大远行（Great Journey）中且行且住，落在了最后。凡雅精灵和诺多精灵已先于他们从海边乘上海岛抵达了维林诺。迁移途中，埃尔威在艾莫斯谷（Nan Elmoth）的森林中与迈雅（Maia）美丽安（Melian）相遇，双方相恋。埃尔威的命运在此改变，他的身材和智慧都大大增长，成为精灵和以后出现的人类中最高的一位，同时拥有了接近迈雅的力量，他的发色变为银灰色。他们走出森林时已经过去了很多岁月，在这期间大部帖勒瑞已经跟随埃尔威的兄弟欧威登上伊瑞西亚岛（Tol Eressëa）前往阿门洲，埃尔威的追随者和其他不愿离去的帖勒瑞精灵则留在中土大陆。辛葛走出森林后就成为这些留在中土的帖勒瑞精灵之王，美丽安为王后，在贝尔兰中部建立了精灵王国多瑞亚斯。经过漫长的岁月，这些留在贝尔兰的帖勒瑞演化为辛达精灵，埃尔威也以他名字的辛达语形式“埃卢·庭葛”为人所知。辛葛曾作为使节到过维林诺，他是辛达精灵中唯一见过维林诺的双圣树光辉的光明精灵（Calaquendi）。辛葛及美丽安有一个女儿露西安（Lúthien），她被形容为伊露维塔最美丽的儿女。珠宝之战开始，诺多族（Noldor）精灵返回中土大陆，除了奥尔维（Olwë）之孙费纳芬（Finarfin）家族外，埃卢·庭葛不允许诺多精灵进入多瑞亚斯，除非他离开了王国。最初，诺多族的首领隐瞒了澳阔隆迪（Alqualondë）发生的亲族相残，大量埃卢·庭葛的亲族帖勒瑞族精灵被杀，船只被费诺（Fëanor）追随者盗取。虽然诺多族对此并无直接责任，但费诺儿子（sons of Fëanor）的自尊心作祟，对事件感到羞耻，并保持沉默。最后，造船者瑟丹（Círdan）对亲族相残略有所闻，并与埃卢·庭葛谈论此事。埃卢·庭葛震怒，并向芬罗德·费拉刚（Finrod Felagund）对质，芬罗德·费拉刚默然，但芬罗德·费拉刚弟弟安格罗德（Angrod）终无法忍受这责备。安格罗德指控费诺及其儿子应对亲族相残及在西尔卡瑞西海峡（Helcaraxë）发生的惨剧负责。埃卢·辛葛原谅了芬国昐及费纳芬，但却宣判不许在贝尔兰听到诺多族的昆雅语（Quenya），不许任何人说昆雅语，曼督斯（Mandos）的诅咒得到了证实。埃卢·辛葛这个决定使辛达林语（Sindarin）成为中土大陆主要的精灵语言，昆雅语自此很少听到。露西安和人类贝伦（Beren）相恋，贝伦从战争中逃亡，命运使他能够穿越美丽安的魔法环带。埃卢·辛葛不希望露西安和贝伦结婚，因为埃卢·庭葛很重视他的女儿，精灵又一向卑视人类。埃卢·庭葛遂索取魔苟斯（Morgoth）冠上的精灵宝钻（Silmaril）作为聘礼，他认为贝伦根本不能完成这要求。不过，贝伦真的做到，迎娶露西安。埃卢·庭葛著迷于精灵宝钻，并聘请诺格罗德的矮人（Dwarves）将精灵宝钻镶在项链诺戈拉美尔（Nauglamír）上。矮人同样著迷于精灵宝钻，因此他们杀害了埃卢·庭葛，夺去珠宝。一连串的事故导致多瑞亚斯毁灭，多瑞亚斯的人民分散。埃卢·庭葛是一位佷好的王国统治者，较诺多族首领更具智慧及冷静。美丽安比埃卢·庭葛更具智慧，她比人类和精灵有更强大的力量，包括以魔法环带保护边界及有洞悉未来的能力。她使国王长期保持安定和繁荣，又命毕烈格（Beleg）及马伯龙（Mablung）守卫王国，以及盟友如艾莫斯谷的伊奥（Eöl）、绿精灵及贝西尔的哈莱斯族人类，还有英雄人物如贝伦和图林，埃卢·庭葛面对魔苟斯处于不败之地。多瑞亚斯的隐匿战术及防御工事也被第一纪元芬罗德·费拉刚采用于纳国斯隆德（Nargothrond），第三纪元的瑟兰督伊（Thranduil）亦效其法。埃卢·庭葛死后，美丽安思念著她的丈夫，终选择舍弃肉身，回到阿门洲（Aman）贝伦和露西安之子迪欧（Dior）继承埃卢·庭葛之位，他是许多著名人物的祖先，如爱洛斯（Elros）、爱隆（Elrond）、亚拉冈（Aragorn）及亚玟（Arwen）。有说埃卢·辛葛还有一位弟弟埃尔牟（Elmo）。其他怀疑是埃卢·辛葛亲属的有奇尔丹、戴隆（Daeron）、凯勒布理鹏（Celebrimbor）及伊奥。庭葛 ""Thingol""是""Elu""的辛达林语。""Elu""来自埃尔威 ""Elwë""。庭葛由""sindacollo""，""grey cloak""而来，大抵是指长银发的家族特征。昆雅语即是埃尔威·灰斗蓬。欧威是庭葛的弟弟，他是澳阔隆迪的国王及阿门洲帖勒瑞族的最高君王。埃卢·辛葛的配剑叫""Aranrúth""。RUTH是指「疤痕」。值得注意的是，这也是努曼诺尔国王的配剑。亚尔-法拉松 （Ar-Pharazôn）在袭击维林诺时似乎拥有这柄剑，并作为他的陪葬品。／。／。，／；，",0,wiki
"酒。早在六千年以前，在盛产葡萄的地中海区域，两河流域的苏美尔人和尼罗河流域的古埃及人就会酿造葡萄酒。有趣的是，在舞蹈文化中，有一种葡萄酒舞是在酿酒用葡萄丰收时，庆祝的团体舞蹈。在古埃及文化中，葡萄酒（红酒）和血相关联，这种象征关系也影响了附近地区产生的的宗教。在中国文化中，与葡萄酒有关的诗词文学始自汉朝，多视葡萄酒为一种美酒。葡萄酒有许多分类方式。以成品颜色来说，可分为红葡萄酒、白葡萄酒及粉红葡萄酒三类。按照糖度划分可分为干型葡萄酒、半干葡萄酒、半甜葡萄酒及甜型葡萄酒。以酿造方式来说，可以分为平静葡萄酒、气泡葡萄酒、加烈葡萄酒和加味葡萄酒四类。其中一般葡萄酒的酒精含量约为百分之八到十五，然而加烈葡萄酒的酒精含量可能会更高。葡萄酒的酒性在很大程度上受到土壤、气候以及酿酒技巧等因素的影响，但是酒的风味却取决于酿酒葡萄的品种。根据目前的考古发现，葡萄酒的原料－葡萄，最早产于中国以及黑海与里海之间的外高加索地区。外高加索葡萄亦在西汉时经张骞出使西域传到中国。目前葡萄已经被广泛引种到世界各地，主要是作为酿酒原料。但世界最有名的葡萄酒大多产自法国，法国葡萄酒的酿造历史可追溯到罗马帝国时期。由于法国气候温和，除了北部诺曼底一些区域以外，全国都能生产高品质的葡萄。在1996年时，全国共有超过818,000公顷的葡萄园，13个产酒区域，葡萄酒产量超过46亿公升。至于其他欧洲国家，意大利与西班牙也是传统的葡萄酒大国，以往多生产一般餐酒，但是从二十世纪七十年代起，开始有酒商走精致路线，目前也有生产评价极高的葡萄酒。德国的白葡萄酒，产量虽然不多，但是几百年的工艺传承，也产出不少精致的珍酿。欧洲国家生产的葡萄酒，通称为旧世界葡萄酒，其他区域生产的葡萄酒，则称为新世界葡萄酒，美国、澳洲、纽西兰、智利、阿根廷、以及南非，是新世界葡萄酒的主要产区，但随着全球气候变暖的影响一些非传统葡萄酒生产国比如英国也开始尝试生产起泡葡萄酒。葡萄酒的英文「wine」源自于原始日耳曼语*winam，这个单字由借用而来。它的历史可以上追到原始印欧语字根*win-o-，它衍出生如赫梯语: ""wiyana""；吕基亚语: ""oino""； ""oinos""; 尼亚希腊语（Aeolic Greek）: ""woinos"", 亚美尼亚语: ""gini""。「wine」可以被用来指其他的水果酒，但是通常需要冠上那种水果的名称，如苹果酒（cider ）。在没有冠上任何名称时，它单单用于指葡萄酒。葡萄酒的风味取决于酿酒葡萄的品种。因为不同的葡萄，所酿制出来的香味、喝的方式、收藏的方式都不同，所以风味会有很大的差别。葡萄的品种千变万化，而不同地区的地理位置、纬度、土质与气候，都有适合栽培的葡萄品种。尽管数个世纪以来，所传承下来的严格法条都明确的规定著每个地区所可以种植的葡萄品种。但是，法国各地的葡萄农夫还是不断的尝试研发新品种的葡萄。1935年来法国政府制定了AOC法定认证。规定某些产地只许生产特定的葡萄品种。若此产地生产出非在法定规范内的品种，酒瓶上就看不到AOC法定认证的荣誉标签了。此法用来确保法国葡萄酒，在有限的土地上达到产量及品质的最佳状态。酿制红葡萄酒的葡萄品种主要有：赤霞珠（Cabernet Sauvignon，又称卡本内苏维翁）、品丽珠（Cabernet Franc）、梅洛葡萄（Merlot）、西拉葡萄（Shiraz，法国称Syrah）、黑皮诺（Pinot Noir）、皮诺塔吉（Pinotage）、马尔贝克（Malbec）、山吉欧维榭（Sangiovese）、田帕尼优（Tempranillo）、格那希（Grenache）、内比奥罗（Nebbiolo）、金芬黛（Zinfandel）、加美（Gamay）。酿制白葡萄酒的葡萄品种主要有：莎当妮（Chardonnay）、雷司令（Riesling）、琼瑶浆（Gewurztraminer）、蜜思卡岱（Muscadet，别称为勃根地香瓜）、白苏维翁（Sauvignon Blanc）、榭密雍（Semillon）、麝香葡萄（Muscat）、维欧尼尔（Viognier）、灰皮诺（Pinot Gris）。世界各地的红葡萄酒酿制程序大都是去梗、破碎，再将果汁、果肉、果核和果皮都装进发酵桶（或罐）中发酵，这些发酵桶会先被低剂量的二氧化硫处理以防止微生物感染。葡萄汁液在发酵桶中发酵成酒精的同时，果皮和果肉经过在葡萄汁中的浸泡，在5-7日后便会释出葡萄酒的色素和劲度。与白葡萄酒相比，红葡萄酒的酿造则要灵活的多。一些法国罗纳河谷的葡萄园，会将葡萄汁浸泡约3个星期，这样可以释放出大量的单宁酸。而另外一些葡萄酒庄同样的葡萄则只发酵7-9日，因为他们希望所产葡萄酒单宁酸更少。白葡萄酒的酿造是直接将果实放入压榨机进行压榨，果汁澄清后入罐发酵。通常白葡萄酒发酵温度更低一些。还有一种较快的酿酒方法叫二氧化碳浸软法，此法用未经挤破的葡萄进行发酵和浸软，发酵缸中上层的葡萄以自身的重量压破下层葡萄，让葡萄自然发酵，随之产生的二氧化碳便可将上层葡萄与空气分隔开来。这种葡萄酒有上好的颜色和果香，且单宁酸的含量极低。葡萄酒在欧洲广受欢迎，不论是作为饮料或是地中海式烹饪的佐料，在简单的或是复杂的用途都被广泛的使用著。在烹饪中，它的价值不只作为一种饮料，料理人更借重它的酸度，使得料理更加的富有风味。在葡萄酒的世界中十分讲究，不同的餐点应搭配不同的葡萄酒类。红葡萄酒、白葡萄酒和汽泡酒是最受欢迎的，并且也被称为淡酒，因为他们只包含大约10-14%的酒精。（酒精百分比通常以体积计。）葡萄酒搭配食物是一种以特定食物和特定葡萄酒共食以增加两者风味的艺术。在很多文化中，葡萄酒是每餐必备的固定饮食，长此以往，一个地区的酿酒和烹饪紧密结合到一起。葡萄酒搭配没有固定章法，一个地区酿的酒自然搭配这个地区的食物。现代所谓“葡萄酒搭配的艺术”，其基本思想是，酒和食物的特性（例如口感和味道）各有不同，有的特性可以和谐地结合起来，有的特性互相冲突。找出和谐的元素同时享用，可以让整个饮食体验更加愉快。在昂贵的餐馆里，侍酒师会向客人推荐搭配食物的酒。大多数的葡萄酒都是被装在玻璃瓶及使用软木塞封装后出售的，但是传统木塞产量不多且有老化的问题，封装品质并非完美，近年来，使用金属瓶盖及合成性软木塞的数量在逐渐上升中。但是传统木塞要更环保一些。葡萄酒是一种自然又脆弱的饮料，容易被光、热、震动及过大的湿度温差中受到伤害。传统上，酒窖提供葡萄酒一个无光和常温的环境，除了保护其免于从不稳定的外界环境被伤害的可能，同时也提供了其良好的陈年场所。所以目前家庭用的恒温酒柜，其设定条件多半参考酒窖的环境，温度约14℃±2℃，湿度保持65%±10%。不过这只是依照传统智慧得到的存放条件，并没有经过严谨的科学探究。法国是一个在地理上得天独厚的国家，三面临海、一面接陆。因为其地理上所占的优势，造就了法国拥有了丰富的物产及各地不同的风土人情。以葡萄酒而言，拥有不同的纬度、气候及地形这些自然条件，再加人文上的历史传统、政府的管制规定。现今虽非为世界第一大的产酒国及出口国（为义大利），但因上述的自然及人文上的条件，法国葡萄酒仍为世界上拥有最多元、最丰富、最佳的葡萄酒产国，也是现在所有的新兴产区模仿的对象。法国全国共有超过818,000公顷的葡萄园，13个产酒区域，葡萄酒产量超过46亿公升（1996年），以下为各产区及管制规定的一些基本介绍。法国共有13个产区分别为：其他著名产地，包括：对于酒的",0,wiki
"论元等）是平行存在并且相互对应。此理论除了运用在世界上各语言语法的描写分析外，还广泛使用在计算机语言学领域。近十年来在第二语言习得领域兴起的语言处理理论也是以词汇功能语法理论为基础。自20世纪50年代末期起，美国麻省理工语言学家诺姆‧乔姆斯基(Noam Chomsky)引领一场语言学研究的革命，将语言学研究从外在语言现象的描述导向内在抽象原理的追求。然而，乔姆斯基提出的变形语法(Transformational Grammar, TG)在60、70年代遭受其他学派(尤其是衍生语意学派和格位语法学派)的强烈质疑和挑战。词汇功能学派发展于70年代后期，由句法学家(也同是乔姆斯基指导出来的博士)琼安‧布莱斯南(Joan Bresnan)和计算机语言学家兼心理语言学家罗纳‧克普伦(Ronald M. Kaplan)一同构想提出，起先在麻省理工学院教授。当时在麻省理工学院那些偏好词汇功能学派的学生戏称自己是「女生组」(因为创始者布莱斯南教授是女性)，而信奉乔姆斯基的变形理论的学生是「男生组」。随著布莱斯南在1981和1982两年到史丹佛大学客座，接下来因为喜欢史丹佛大学的环境，在1983年改至史丹佛大学任教，词汇功能语法学派就以史丹佛大学为根据地继续发展。90年代吸收了理论音韵学的优选理论(Optimality Theory, OT)，出现了「优选词汇功能语法(OT-LFG)」。到了21世纪前十年，布莱斯南教授在其研究中加入统计学的方法，目前正逐步从传统形式语法学派的质化、范畴性研究转成量化、连续性研究。",0,wiki
仲錞；祖徐廷甫；父徐坤；母蒋氏。具庆下，妻曹氏，继妻甘氏；弟亨吉。由府学生中式四川乡试第二十名举人，会试中式第三百九十六名。,0,wiki
如坠机死亡后被荒废，机场遗址后来被建为中国人民解放军军事体育进修学院（旧称广州解放军体育学院）的一个操场。1911年，比利时飞行家查理斯·范登堡（，粤音译云甸邦）受安利洋行之邀请，到广州进行飞行表演。4月5日，范登堡在燕塘村找到一片开阔的草地，他将这片草地作为机场，并对这片草地进行了修整。1911年4月8日（农历三月十日），范登堡驾驶一架「Farman IV双翼机」从这里起飞。这架飞机成为广州天空上的第一架飞机，这片草地亦成为了广州历史上的第一个机场，史称燕塘机场。1912年8月25日，中国第一位飞机设计师冯如在燕塘机场进行飞行表演，向民众宣传革命与航空。当飞机绕瘦狗岭上空飞行一圈继续爬升时，飞机因操纵系统失灵，突然之间在天空中停顿了一下，之后发动机停止运行，飞机失去动力并急剧往下坠落。冯如严重受伤。尽管人们立即将他送往医院进行抢救，但亦回天乏术，冯如不幸遇难。从此以后，燕塘机场便被荒废，结束了机场的历史。尽管机场的历史短暂，但由于该次飞行实现了中国人长久以来未能实现的飞行梦想，从而使冯如和燕塘机场成为中国飞行史上重要的一环。但由于时间久远，已经很少有人知道这个机场曾经的存在。,0,wiki
"1，则称formula_1是一个以""a""为底的费马伪素数或者关于""a""的费马伪素数。最小的费马伪素数是341（""=11×31""，关于2）。如果formula_1关于任何与其互素的数都是费马伪素数，则称formula_1是绝对伪素数（或卡迈克尔数，来自找到第一个绝对伪素数的数学家罗伯特·丹尼·卡迈克尔）。最小的绝对伪素数是561。有人已经证明了费马伪素数的个数是无穷的。有一位数学家如此评论：“对于素数，费马小定理肯定是正确的；但他没说在合数中就不正确。”事实上，费马小定理给出的是关于素数判定的必要不充分条件。另外，若:formula_6不是质数（如下表中的情况），则它就一定是伪质数。这些当中包含了所有的费马合数（当n=2），梅森合数(当n=p)及瓦格斯塔夫合数（当n=2p）",0,wiki
位于龙阳大道上，与三环线三角湖立交以北处，沿龙阳大道方向布置，为地下两层岛式车站。,0,wiki
7.04，银纬-18.47，其B1900.0坐标为赤经，赤纬。,0,wiki
"开发的，仅限日本国内市场销售。此款车乃AZ-Wagon的后继车种，另与Flair Wagon为同一系列。2012年 - 长年以来马自达和铃木汽车之间存在著轻型车贴牌生产的协议，这款以铃木Wagon R为基础而开发的轻型车正式于10月25日发表上市。上市初期时两者不论外观或内装完全一样，差别只在厂徽铭牌不同而已，这一点和第四代Scrum相同。动力方面分成两种：自然进气的658c.c.直列三缸DOHC VVT R06A型引擎最大马力52ps / 6,000rpm、扭力峰值6.4kgf・m / 4,000rpm；配备涡轮增压附中冷器的658c.c.直列三缸DOHC R06A型引擎最大马力64ps / 6,000rpm、最大扭力9.7kgf・m / 3,000rpm。至于变速箱系统，则采用日产汽车与Jatco（ジヤトコ株式会社）共同开发的CVT附副变速机构。另有一款名为马自达Flair Customstyle XT的车款，以黑色内装为主调，并搭载涡轮增压版R06A型引擎，以及7速手自排CVT无段变速系统。全车系皆装置了铃木新开发的eNe-CHARGE减速能源再生技术（エネチャージ减速エネルギー回生技术），在汽车减速时可将引擎动力转换成电力，提供给汽车电装部品（如音响）使用并减轻引擎的发电负担。该款车也配置了改良过的怠速熄火系统，当驾驶人踩下煞车使时速降至13km/hr以下时，引擎会自动停止运转以节省燃油。当引擎怠速熄火时，为了维持车室内的温度，另有一套名为「eco cool」的技术。为了体贴双手提满提袋的驾驶者，身上放了智慧车钥（keyless无钥匙启动系统）只要靠近车身挥动鞋子，车门便自动解锁。2014年 - 8月28日发表小改款，新增附有ISG整合式起动发电机（integrated starter generator）的「S-eneCHARGE」系统（）具有怠速熄火和节能驾驶的功能，使得油耗表现可达每公升32.4公里。CVT车型配备雷达煞车辅助系统，当雷达侦测到与前方车辆或物体距离过近，将自动启动煞车以停止行进。在外观方面，大灯组、前保杆、进气坝等皆换上全新设计。2015年 - 9月3日实行部分改良，涡轮增压车型均配备「S-eneCHARGE」系统，改名成「Customstyle HT」。修改部分车色涂装，Customstyle车型之前雾灯改成LED。2016年 - 12月为因应大改款，第一代正式停产。",0,wiki
建立高梨氏全盛时期的祖父高梨政盛死后，高梨氏因为村上氏的攻势，以及与邻近的、井上一族的等上杉定实派对立，一时间陷入混战状态。不过因为受到长尾为景援助，成功与上杉派的豪族和解，并消灭对手。在武田氏侵攻信浓时，与村上氏一同两度将其撃退。在村上氏因为配下的等背叛而战败后，与其他北信国众一同继续抵抗武田氏。弘治3年（1557年）2月，武田军攻陷水内郡，并对高梨氏的本据地中野形成威胁。同年4月，长尾景虎（后来的上杉政虎）向北信出兵，不过因为中野北部的志久见乡的等投向武田方，高梨氏陷入被围攻的危机（第三次川中岛之战）。在第四次川中岛之战前的永禄2年（1559年）3月，武田家的海津城城代春日虎纲（高坂昌信）攻陷。失去根据地后，被逼后退至。高梨氏作为独立的国人领主，渐渐失去势力，并变为依赖长尾氏（翌年改姓上杉氏）。永禄4年（1561年），在上杉政虎向后北条氏领国关东侵攻时，留在饭山城。同年9月，参加第四次川中岛之战，与儿子秀政、赖亲等人一同奋战，不过没有恢复旧领。晩年详细不明。亦有说法指是在第四次川中岛之战前死去。,0,wiki
地总理，是海地第二位女总理。皮埃尔－路易斯自1995年以来，担任乔治·索罗斯资助的非政府组织知识和自由基金会的执行主任。2008年4月，海地因食品涨价引发全国骚乱，4月12日，雅克·爱德华·亚历克西总理被参议院免职，总统勒内·普雷瓦尔提名皮埃尔－路易斯为总理。在经过几次投票后，新政府获得众议院和参议院批准，于9月5日就职。皮埃尔－路易斯兼任司法和公安部长。2009年10月30日海地参议院举行会议，投票通过解除总理皮埃尔－路易斯的职务。一些议员指责皮埃尔－路易斯在海地去年连续遭到热带风暴和飓风袭击后，未能有效利用资金进行灾区重建。还有议员批评皮埃尔－路易斯在任职期间未能提高本国民众的生活水平。,0,wiki
